Bias,Resistance,X_Left,X_Right
-0.4895133192721071,0.01870625971440372,2.987203034282067e-05,1.318107808187075e-05
-0.48459358742012615,0.019634880559132036,2.9789854695442732e-05,1.325540781316738e-05
-0.4796738555681452,0.020614483952443852,2.970766406707162e-05,1.3329751095111097e-05
-0.4747541237161642,0.021648047324519467,2.9625458449511045e-05,1.3404107935115638e-05
-0.4698343918641832,0.022738728507165875,2.954323783455723e-05,1.3478478340601502e-05
-0.4649146600122022,0.023889876775706913,2.946100221399891e-05,1.355286231899596e-05
-0.45999492816022125,0.025105044546970035,2.9378751579617338e-05,1.3627259877733062e-05
-0.4550751963082403,0.026387999768056107,2.9296485923186246e-05,1.3701671024253647e-05
-0.4501554644562593,0.027742739031721815,2.9214205236471862e-05,1.3776095766005352e-05
-0.44523573260427834,0.029173501455276144,2.9131909511232884e-05,1.3850534110442619e-05
-0.4403160007522974,0.03068478336085432,2.9049598739220474e-05,1.3924986065026706e-05
-0.43539626890031635,0.032281353795771274,2.896727291217826e-05,1.3999451637225695e-05
-0.4304765370483354,0.033968270932317246,2.8884932021842306e-05,1.4073930834514498e-05
-0.4255568051963544,0.03575089938682698,2.880257605994112e-05,1.4148423664374867e-05
-0.42063707334437345,0.0376349284980538,2.872020501819563e-05,1.4222930134295411e-05
-0.4157173414923925,0.03962639160478472,2.8637818888319188e-05,1.4297450251771589e-05
-0.4107976096404115,0.04173168636216553,2.8555417662017568e-05,1.4371984024305717e-05
-0.40587787778843054,0.04395759613529706,2.8473001330988894e-05,1.444653145940703e-05
-0.4009581459364495,0.046311312507227684,2.8390569886923727e-05,1.4521092564591604e-05
-0.39603841408446855,0.04880045893643707,2.8308123321504986e-05,1.4595667347382426e-05
-0.3911186822324876,0.051433115596119794,2.8225661626407963e-05,1.467025581530938e-05
-0.3861989503805066,0.054217845423975716,2.814318479330031e-05,1.4744857975909267e-05
-0.38127921852852564,0.0571637214065991,2.8060692813842024e-05,1.4819473836725807e-05
-0.3763594866765447,0.060280355116814455,2.7978185679685446e-05,1.4894103405309646e-05
-0.3714397548245637,0.06357792651521985,2.789566338247524e-05,1.4968746689218375e-05
-0.3665200229725827,0.06706721501857568,2.78131259138484e-05,1.5043403696016524e-05
-0.36160029112060177,0.07075963182727846,2.7730573265434214e-05,1.5118074433275586e-05
-0.35668055926862074,0.07466725349171804,2.7648005428854283e-05,1.5192758908574016e-05
-0.3517608274166398,0.07880285668253272,2.7565422395722492e-05,1.526745712949724e-05
-0.3468410955646588,0.0831799541122901,2.748282415764501e-05,1.5342169103637678e-05
-0.34192136371267784,0.08781283153558107,2.7400210706220272e-05,1.541689483859473e-05
-0.33700163186069687,0.09271658573045234,2.7317582033038976e-05,1.5491634341974796e-05
-0.33208190000871585,0.09790716333603276,2.723493812968406e-05,1.55663876213913e-05
-0.32716216815673493,0.10340140038861956,2.715227898773072e-05,1.5641154684464674e-05
-0.3222424363047539,0.1092170623607123,2.706960459874637e-05,1.571593553882238e-05
-0.31732270445277294,0.115372884463897,2.698691495429064e-05,1.5790730192098917e-05
-0.312402972600792,0.12188861192625318,2.690421004591538e-05,1.5865538651935838e-05
-0.307483240748811,0.12878503989733714,2.6821489865164637e-05,1.5940360925981735e-05
-0.30256350889683004,0.13608405256777595,2.673875440357464e-05,1.6015197021892285e-05
-0.297643777044849,0.14380866101510145,2.6656003652673813e-05,1.609004694733022e-05
-0.2927240451928681,0.15198303920159123,2.657323760398273e-05,1.616491070996537e-05
-0.2878043133408871,0.16063255745226118,2.6490456249014144e-05,1.6239788317474644e-05
-0.2828845814889061,0.16978381263063402,2.640765957927294e-05,1.6314679777542063e-05
-0.27796484963692514,0.179464654104898,2.6324847586256156e-05,1.6389585097858755e-05
-0.27304511778494417,0.18970420445637193,2.6242020261452947e-05,1.646450428612296e-05
-0.2681253859329632,0.20053287372406986,2.6159177596344597e-05,1.6539437350040063e-05
-0.2632056540809822,0.21198236580225516,2.607631958240449e-05,1.6614384297322572e-05
-0.25828592222900126,0.2240856754106013,2.5993446211098114e-05,1.6689345135690148e-05
-0.25336619037702024,0.2368770738375225,2.591055747388304e-05,1.676431987286961e-05
-0.24844645852503927,0.25039208141513386,2.582765336220892e-05,1.6839308516594944e-05
-0.2435267266730583,0.2646674244181579,2.5744733867517478e-05,1.6914311074607308e-05
-0.23860699482107733,0.27974097378816914,2.5661798981242482e-05,1.698932755465504e-05
-0.23368726296909637,0.29565166276901506,2.5578848694809757e-05,1.7064357964493687e-05
-0.2287675311171154,0.3124393801994658,2.5495882999637163e-05,1.7139402311885984e-05
-0.22384779926513437,0.33014483584724874,2.541290188713458e-05,1.7214460604601885e-05
-0.2189280674131534,0.34880939378742326,2.5329905348703915e-05,1.7289532850418567e-05
-0.21400833556117244,0.3684748694327339,2.524689337573907e-05,1.7364619057120438e-05
-0.20908860370919147,0.3891832854212499,2.5163865959625946e-05,1.7439719232499143e-05
-0.2041688718572105,0.4109765811674461,2.5080823091742425e-05,1.7514833384353584e-05
-0.19924914000522953,0.4338962705004464,2.4997764763458386e-05,1.75899615204899e-05
-0.19432940815324856,0.45798304146581575,2.4914690966135615e-05,1.7665103648721555e-05
-0.18940967630126754,0.483276292077733,2.4831601691127908e-05,1.774025977686923e-05
-0.18448994444928657,0.5098135956071221,2.4748496929780976e-05,1.7815429912760927e-05
-0.1795702125973056,0.5376300889138226,2.466537667343247e-05,1.7890614064231934e-05
-0.17465048074532463,0.5667577774236141,2.458224091341197e-05,1.796581223912485e-05
-0.16973074889334366,0.5972247506669437,2.4499089641040945e-05,1.8041024445289596e-05
-0.1648110170413627,0.6290543029004751,2.4415922847632787e-05,1.811625069058341e-05
-0.15989128518938173,0.6622639542993218,2.4332740524492763e-05,1.819149098287087e-05
-0.1549715533374007,0.6968643696214308,2.4249542662918027e-05,1.8266745330023896e-05
-0.15005182148541973,0.7328581731998959,2.4166329254197595e-05,1.8342013739921772e-05
-0.14513208963343877,0.7702386617134661,2.408310028961235e-05,1.8417296220451143e-05
-0.1402123577814578,0.8089884195230396,2.3999855760435006e-05,1.849259277950602e-05
-0.13529262592947683,0.8490778455409649,2.391659565793014e-05,1.8567903424987814e-05
-0.13037289407749586,0.8904636057063904,2.3833319973354125e-05,1.8643228164805315e-05
-0.1254531622255149,0.933087031235481,2.3750028697955173e-05,1.871856700687472e-05
-0.12053343037353387,0.9768724899208918,2.3666721822973284e-05,1.8793919959119643e-05
-0.1156136985215529,1.0217257658328875,2.358339933964026e-05,1.886928702947112e-05
-0.11069396666957193,1.067532491705774,2.3500061239179687e-05,1.8944668225867618e-05
-0.10577423481759096,1.114156687852485,2.341670751280692e-05,1.9020063556255047e-05
-0.10085450296561,1.1614394712821714,2.3333338151729072e-05,1.909547302858677e-05
-0.09593477111362902,1.209198008290353,2.3249953147145013e-05,1.9170896650823608e-05
-0.09101503926164806,1.2572247924708435,2.3166552490245348e-05,1.9246334430933855e-05
-0.08609530740966703,1.305287337010332,2.308313617221241e-05,1.9321786376893297e-05
-0.08117557555768606,1.3531283742573603,2.299970418422026e-05,1.9397252496685192e-05
-0.0762558437057051,1.4004666557736132,2.2916256517434652e-05,1.9472732798300314e-05
-0.07133611185372413,1.4469984411891421,2.2832793163013046e-05,1.954822728973694e-05
-0.06641638000174316,1.4923997530588564,2.274931411210458e-05,1.962373597900088e-05
-0.06149664814976219,1.5363294566103847,2.2665819355850075e-05,1.969925887410546e-05
-0.05657691629778122,1.5784331971945025,2.2582308885382006e-05,1.9774795983071553e-05
-0.0516571844458002,1.618348194354577,2.2498782691824503e-05,1.9850347313927585e-05
-0.04673745259381923,1.655708850390546,2.241524076629334e-05,1.9925912874709543e-05
-0.04181772074183826,1.6901530846347161,2.2331683099895923e-05,2.0001492673460975e-05
-0.03689798888985729,1.7213292548320946,2.224810968373127e-05,2.0077086718233022e-05
-0.03197825703787632,1.7489034773565038,2.2164520508890014e-05,2.015269501708441e-05
-0.027058525185895355,1.7725671125340166,2.208091556645438e-05,2.0228317578081464e-05
-0.022138793333914386,1.792044144505323,2.1997294847498182e-05,2.0303954409298126e-05
-0.017219061481933362,1.8070981611896488,2.1913658343086807e-05,2.037960551881595e-05
-0.012299329629952394,1.817538632760801,2.183000604427721e-05,2.0455270914724132e-05
-0.007379597777971425,1.823226199190537,2.1746337942117888e-05,2.0530950605119498e-05
-0.0024598659259904565,1.824076709799951,2.1662654027648893e-05,2.060664459810653e-05
0.002459865925990512,1.8200638093634145,2.15789542919018e-05,2.0682352901797367e-05
0.0073795977779714805,1.8112199331046972,2.14952387258997e-05,2.0758075524311828e-05
0.012299329629952449,1.7976356520205328,2.14115073206572e-05,2.0833812473777406e-05
0.017219061481933473,1.7794573942335752,2.1327760067180392e-05,2.0909563758329295e-05
0.022138793333914386,1.7568836506232348,2.1243996956466867e-05,2.098532938611037e-05
0.02705852518589541,1.7301598472183077,2.116021797950568e-05,2.1061109365271248e-05
0.03197825703787632,1.699572127008561,2.107642312727735e-05,2.1136903703970237e-05
