Bias,Resistance,X_Left,X_Right
-0.4998957582583521,0.020121715727029154,3.0152895457657407e-05,1.346847548493019e-05
-0.49487168028590633,0.021157641364870566,3.007007312734157e-05,1.3546527942819465e-05
-0.4898476023134606,0.022252507217273065,2.9987241738659214e-05,1.3624588937389222e-05
-0.48482352434101483,0.023409882537614436,2.9904401288637496e-05,1.3702658471441105e-05
-0.4797994463685691,0.024633561261787937,2.9821551774301977e-05,1.3780736547778242e-05
-0.47477536839612333,0.025927576360400648,2.9738693192676588e-05,1.3858823169205309e-05
-0.4697512904236776,0.027296215090394454,2.9655825540783645e-05,1.3936918338528501e-05
-0.46472721245123183,0.02874403519779104,2.9572948815643777e-05,1.4015022058555602e-05
-0.4597031344787861,0.03027588212544594,2.9490063014276042e-05,1.4093134332095878e-05
-0.45467905650634033,0.031896907281858074,2.9407168133697836e-05,1.4171255161960155e-05
-0.4496549785338946,0.03361258742915373,2.9324264170924948e-05,1.4249384550960782e-05
-0.4446309005614488,0.035428745250360154,2.9241351122971478e-05,1.4327522501911695e-05
-0.4396068225890031,0.03735157115791962,2.9158428986849943e-05,1.4405669017628326e-05
-0.4345827446165573,0.03938764640706701,2.90754977595712e-05,1.4483824100927666e-05
-0.4295586666441116,0.04154396757910324,2.8992557438144482e-05,1.4561987754628236e-05
-0.4245345886716658,0.04382797250071663,2.8909608019577344e-05,1.4640159981550147e-05
-0.4195105106992201,0.046247567666226466,2.882664950087574e-05,1.471834078451501e-05
-0.4144864327267743,0.04881115722990533,2.8743681879043964e-05,1.4796530166346002e-05
-0.4094623547543286,0.0515276736352097,2.8660705151084686e-05,1.4874728129867835e-05
-0.4044382767818828,0.05440660994677159,2.8577719313998882e-05,1.4952934677906814e-05
-0.39941419880943707,0.05745805394916755,2.8494724364785925e-05,1.5031149813290751e-05
-0.3943901208369913,0.06069272407370505,2.8411720300443534e-05,1.5109373538849026e-05
-0.38936604286454557,0.06412200721048011,2.8328707117967784e-05,1.5187605857412559e-05
-0.3843419648920998,0.06775799845765271,2.824568481435306e-05,1.526584677181387e-05
-0.37931788691965407,0.07161354285291598,2.8162653386592134e-05,1.5344096284886992e-05
-0.3742938089472083,0.07570227912335314,2.8079612831676126e-05,1.5422354399467525e-05
-0.36926973097476257,0.08003868547882355,2.7996563146594496e-05,1.550062111839262e-05
-0.3642456530023168,0.08463812746047529,2.791350432833502e-05,1.5578896444501027e-05
