Bias,Resistance,X_Left,X_Right
-0.5052888519362326,0.020870219882944855,3.029703055677912e-05,1.3617831549624377e-05
-0.5002105720172755,0.021964790443239558,3.021387579096934e-05,1.3697873570189938e-05
-0.4951322920983184,0.023122780332104565,3.0130715130200813e-05,1.3777921265047346e-05
-0.4900540121793613,0.024348101458010828,3.004754857321963e-05,1.3857974635403565e-05
-0.4849757322604042,0.02564491678335508,2.9964376118771466e-05,1.3938033682465968e-05
-0.4798974523414471,0.027017656707026393,2.9881197765601547e-05,1.401809840744236e-05
-0.47481917242248994,0.028471036500609833,2.979801351245466e-05,1.409816881154097e-05
-0.46974089250353285,0.03001007486115905,2.9714823358075133e-05,1.4178244895970458e-05
-0.46466261258457575,0.03164011364639536,2.9631627301206864e-05,1.4258326661939916e-05
-0.4595843326656186,0.03336683886110949,2.9548425340593298e-05,1.4338414110658857e-05
-0.4545060527466615,0.03519630296642859,2.9465217474977432e-05,1.4418507243337231e-05
-0.4494277728277044,0.037134948586429996,2.9382003703101805e-05,1.4498606061185428e-05
-0.4443494929087473,0.03918963368928851,2.9298784023708558e-05,1.4578710565414224e-05
-0.43927121298979016,0.041367658322703206,2.921555843553933e-05,1.4658820757234869e-05
-0.43419293307083306,0.04367679298565798,2.9132326937335343e-05,1.4738936637859029e-05
-0.42911465315187597,0.04612530872063291,2.9049089527837356e-05,1.48190582084988e-05
-0.4240363732329189,0.04872200901203371,2.8965846205785695e-05,1.4899185470366712e-05
-0.4189580933139617,0.05147626357781285,2.888259696992023e-05,1.4979318424675716e-05
-0.4138798133950046,0.05439804414187381,2.879934181898038e-05,1.5059457072639205e-05
-0.40880153347604753,0.0574979622747561,2.871608075170513e-05,1.5139601415470996e-05
-0.4037232535570904,0.06078730938913978,2.863281376683299e-05,1.5219751454385357e-05
-0.3986449736381333,0.064278098974708,2.854954086310207e-05,1.5299907190596936e-05
-0.3935666937191762,0.0679831111536759,2.8466262039249987e-05,1.5380068625320868e-05
-0.38848841380021903,0.07191593963354083,2.8382977294013924e-05,1.5460235759772694e-05
-0.38341013388126194,0.07609104112716532,2.8299686626130615e-05,1.554040859516839e-05
-0.37833185396230484,0.08052378730173235,2.8216390034336343e-05,1.5620587132724376e-05
-0.3732535740433477,0.08523051930716158,2.8133087517366943e-05,1.5700771373657486e-05
-0.36817529412439065,0.09022860492075901,2.8049779073957804e-05,1.5780961319185003e-05
-0.3630970142054335,0.09553649832776516,2.796646470284384e-05,1.5861156970524645e-05
-0.3580187342864764,0.10117380253649666,2.7883144402759573e-05,1.594135832889453e-05
-0.3529404543675193,0.10716133440137403,2.779981817243902e-05,1.6021565395513243e-05
-0.34786217444856216,0.11352119219651628,2.7716486010615765e-05,1.61017781715998e-05
-0.34278389452960506,0.1202768256460585,2.763314791602294e-05,1.618199665837364e-05
-0.33770561461064796,0.12745310827397116,2.7549803887393234e-05,1.626222085705464e-05
-0.3326273346916908,0.135076411884836,2.746645392345887e-05,1.6342450768863117e-05
-0.3275490547727337,0.14317468292678132,2.7383098022951635e-05,1.6422686395019815e-05
-0.3224707748537766,0.15177752041710735,2.7299736184602852e-05,1.6502927736745915e-05
-0.31739249493481947,0.16091625502872764,2.7216368407143386e-05,1.6583174795263052e-05
-0.31231421501586243,0.17062402883970623,2.713299468930369e-05,1.666342757179324e-05
-0.3072359350969053,0.18093587513712356,2.7049615029813717e-05,1.674368606755899e-05
-0.3021576551779482,0.19188879753810395,2.6966229427402988e-05,1.682395028378322e-05
-0.2970793752589911,0.20352184754307745,2.6882837880800574e-05,1.690422022168929e-05
-0.29200109534003393,0.21587619946650985,2.679944038873508e-05,1.698449588250099e-05
-0.28692281542107684,0.22899522149594373,2.6716036949934672e-05,1.706477726744256e-05
